Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
150,Orange Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),05:55,09:55,04h 00m,1500.0,1800.0,Railway Station,Andheri East,Pune,Mumbai
151,VRL Travels,A/C Sleeper (2+1),10:10,13:30,03h 20m,2000.0,2200.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
152,VRL Travels,A/C Sleeper (2+1),05:15,09:00,03h 45m,1500.0,1700.0,Hinje Wadi,Ulhasnagar,Pune,Mumbai
153,IntrCity SmartBus,AC Sleeper (2+1),06:00,09:35,03h 35m,1700.0,1870.0,Wakad,Andheri East,Pune,Mumbai
154,Ajara Travels (Swami),A/C Seater / Sleeper (2+1),01:55,04:30,02h 35m,740.0,1140.0,Katraj,Airoli,Pune,Mumbai
155,Kabra Express Logistics Pvt .Ltd.,A/C Sleeper (2+1),20:30,23:55,03h 25m,2590.0,2590.0,Pimpri Chinchwad,Chembur,Pune,Mumbai
156,MB Link Travels,VE A/C Sleeper (2+1),23:59,04:55,04h 56m,1909.96,2004.96,Khed Shivapur,Andheri East,Pune,Mumbai
157,Himalaya Travels,A/C Sleeper (2+1),02:30,06:30,04h 00m,1610.0,1710.0,Viman Nagar,Andheri East,Pune,Mumbai
158,Swami travel,Bharat Benz A/C Sleeper (2+1),01:00,05:20,04h 20m,800.0,900.0,Bavdhan,Andheri East,Pune,Mumbai
159,Jay khodiyar travels,VE A/C Sleeper (2+1),17:15,23:10,05h 55m,4810.0,5087.5,Swargate,Andheri East,Pune,Mumbai
160,Go Tour Travels and Holidays,Bharat Benz A/C Sleeper (2+1),05:55,08:55,03h 00m,1384.2,1869.3,Hinje Wadi,Andheri East,Pune,Mumbai
161,Mythri Tours And Travels,A/C Sleeper (2+1),05:30,09:00,03h 30m,1209.0,1699.0,Fatima Nagar,Andheri East,Pune,Mumbai
162,VRL Travels,NON A/C Sleeper (2+1),04:45,09:30,04h 45m,1400.0,1600.0,Wadgaon Bridge,Thane West,Pune,Mumbai
163,Sai Darshan Travels®,AC Sleeper (2+1),21:25,01:05,03h 40m,1800.0,1800.0,Swargate,Kalamboli,Pune,Mumbai
164,VKV Travels,A/C Sleeper (2+1),13:45,17:00,03h 15m,1700.5,2745.5,Wadgaon Bridge,Chembur,Pune,Mumbai
165,Shri Sairam Travels,Bharat Benz A/C Sleeper (2+1),05:05,08:15,03h 10m,1600.0,1948.0,Vishalnagar - Sarswat Bank chowk,Andheri East,Pune,Mumbai
166,Ashoka Travels,A/C Sleeper (2+1),03:10,07:40,04h 30m,2010.0,2110.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
167,Geetanjali Travels,A/C Seater/Sleeper (2+1),01:20,05:10,03h 50m,699.0,1100.0,Wadgaon Bridge,Mulund West,Pune,Mumbai
168,Shree Devnarayan Travels,Non A/C Seater / Sleeper (2+1),06:45,11:15,04h 30m,1500.0,3000.0,Yerwada,Thane West,Pune,Mumbai
169,Ganga Travels Go!Red BENZ,Bharat Benz A/C Sleeper (2+1),16:40,21:00,04h 20m,1699.0,1999.0,Swargate,Panvel,Pune,Mumbai
170,Manish Travels Private Limited,VE A/C Sleeper (2+1),21:00,23:55,02h 55m,2200.0,2300.0,Katraj,Kalamboli,Pune,Mumbai
171,B.R. Travels,A/C Seater / Sleeper (2+1),11:05,13:20,02h 15m,3000.0,4999.0,Warje,Kalamboli,Pune,Mumbai
172,Maharaja Paulo Travels,Bharat Benz A/C Sleeper (2+1),22:15,01:45,03h 30m,1341.0,1656.0,Wakad,Kalamboli,Pune,Mumbai
173,Musafir Travels,A/C Sleeper (2+1),03:15,06:58,03h 43m,1700.0,2000.0,Wagholi,Andheri East,Pune,Mumbai
