Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
13,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:20,07:00,09h 40m,1029.0,2739.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
14,SHRI AANJANEYA TRAVELS,Bharat Benz A/C Sleeper (2+1),22:05,06:15,08h 10m,1804.05,2374.05,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
15,Chakra Travels,Bharat Benz A/C Sleeper (2+1),22:30,07:00,08h 30m,1940.0,2400.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
16,Delta Transports Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:45,06:15,09h 30m,1920.0,2890.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
17,Zingbus Plus,A/C Seater / Sleeper (2+1),21:25,06:45,09h 20m,873.25,2397.5,Gandhipuram,Koyambedu,Coimbatore,Chennai
18,SNB Travels,Bharat Benz A/C Sleeper (2+1),23:00,07:00,08h 00m,2390.0,2790.0,Gandhipuram,Porur,Coimbatore,Chennai
19,SST Limoliner,Bharat Benz A/C Seater /Sleeper (2+1),20:45,06:15,09h 30m,1599.0,2399.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
20,ARS Travels,Bharat Benz A/C Sleeper (2+1),21:25,06:00,08h 35m,1690.0,2090.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
21,No 1 Air Travels,Bharat Benz A/C Sleeper (2+1),21:00,07:30,10h 30m,2000.0,2250.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
22,YBM Travels(BLM),A/C Sleeper (2+1),21:30,06:00,08h 30m,2280.0,2460.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
23,KRSVP TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),20:50,06:20,09h 30m,1790.0,2360.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
24,Sivakumaran Buses,Bharat Benz A/C Sleeper (2+1),20:30,06:30,10h 00m,1649.0,2199.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
25,A1 Travels,NON AC Seater / Sleeper 2+1,21:10,06:40,09h 30m,1110.0,1700.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
26,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06:35,10h 05m,1500.0,2200.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
27,Sivakumaran Buses,Bharat Benz A/C Sleeper (2+1),21:00,06:50,09h 50m,1649.0,2199.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
28,Mettur Super Services(mss),A/C Seater / Sleeper (2+1),21:07,06:00,08h 53m,900.0,1250.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
29,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,07:55,09h 55m,1750.0,2200.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
30,JB Connect,Bharat Benz A/C Sleeper (2+1),21:00,06:35,09h 35m,1920.0,2160.0,Omni Bus Stand,Velachery,Coimbatore,Chennai
31,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,07:45,09h 30m,1049.0,2799.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
32,VKV Travels,A/C Sleeper (2+1),22:30,07:50,09h 20m,2800.0,3500.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
33,SURYA TRANSPORTS,A/C Sleeper (2+1),22:00,07:25,09h 25m,1710.0,2160.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
